,xB,t,Q2,obs,value,units,stat_u,syst_u,%norm_c,col,lepton,E_lepton,hadron,E_hadron
0,0.068,-0.018,1.72,ACCos2Phi,-0.038,none,0.012,0.001,3.4,HERMES,e-/e+,27.6,p,0.93827208816
1,0.088,-0.043,2.26,ACCos2Phi,-0.004,none,0.012,0.007,3.4,HERMES,e-/e+,27.6,p,0.93827208816
2,0.099,-0.078,2.51,ACCos2Phi,0.011,none,0.012,0.013,3.4,HERMES,e-/e+,27.6,p,0.93827208816
3,0.11,-0.142,2.79,ACCos2Phi,0.007,none,0.011,0.025,3.4,HERMES,e-/e+,27.6,p,0.93827208816
4,0.121,-0.26,3.27,ACCos2Phi,-0.016,none,0.015,0.04,3.4,HERMES,e-/e+,27.6,p,0.93827208816
5,0.125,-0.46,3.82,ACCos2Phi,0.052,none,0.022,0.04,3.4,HERMES,e-/e+,27.6,p,0.93827208816
