,Unnamed: 0,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,%norm_c,col,lepton,E_lepton,hadron,E_hadron
43,43,0.235,-0.1465,1.6453,224.9377,deg,ALU,-0.1913,none,0.0635,0.019050021,3.5,CLAS,e-,5.77,p,0.93827208816
44,44,0.235,-0.1465,1.6453,256.7675,deg,ALU,-0.2635,none,0.038,0.011400035,3.5,CLAS,e-,5.77,p,0.93827208816
45,45,0.235,-0.1465,1.6453,285.7491,deg,ALU,-0.2177,none,0.0339,0.010169998,3.5,CLAS,e-,5.77,p,0.93827208816
46,46,0.235,-0.1465,1.6453,317.2088,deg,ALU,-0.1972,none,0.0206,0.006180002,3.5,CLAS,e-,5.77,p,0.93827208816
47,47,0.235,-0.1465,1.6453,343.2076,deg,ALU,-0.0943,none,0.0192,0.005759998,3.5,CLAS,e-,5.77,p,0.93827208816
48,48,0.2377,-0.1448,1.8895,15.8719,deg,ALU,0.0931,none,0.0168,0.005040002,3.5,CLAS,e-,5.77,p,0.93827208816
49,49,0.2377,-0.1448,1.8895,42.8535,deg,ALU,0.1563,none,0.0171,0.005129998,3.5,CLAS,e-,5.77,p,0.93827208816
50,50,0.2377,-0.1448,1.8895,74.0183,deg,ALU,0.227,none,0.0268,0.008039998,3.5,CLAS,e-,5.77,p,0.93827208816
51,51,0.2377,-0.1448,1.8895,103.3555,deg,ALU,0.2526,none,0.0302,0.009060048,3.5,CLAS,e-,5.77,p,0.93827208816
52,52,0.2377,-0.1448,1.8895,133.9889,deg,ALU,0.193,none,0.0486,0.014579997,3.5,CLAS,e-,5.77,p,0.93827208816
53,53,0.2377,-0.1448,1.8895,163.904,deg,ALU,0.0741,none,0.0532,0.015959951,3.5,CLAS,e-,5.77,p,0.93827208816
54,54,0.2377,-0.1448,1.8895,197.8452,deg,ALU,-0.1163,none,0.0487,0.014609953,3.5,CLAS,e-,5.77,p,0.93827208816
55,55,0.2377,-0.1448,1.8895,225.0255,deg,ALU,-0.0927,none,0.0431,0.012930047,3.5,CLAS,e-,5.77,p,0.93827208816
56,56,0.2377,-0.1448,1.8895,256.8898,deg,ALU,-0.2057,none,0.0308,0.00924002,3.5,CLAS,e-,5.77,p,0.93827208816
57,57,0.2377,-0.1448,1.8895,285.636,deg,ALU,-0.2451,none,0.0253,0.007589996,3.5,CLAS,e-,5.77,p,0.93827208816
58,58,0.2377,-0.1448,1.8895,317.0461,deg,ALU,-0.1432,none,0.0172,0.005159998,3.5,CLAS,e-,5.77,p,0.93827208816
59,59,0.2377,-0.1448,1.8895,343.4685,deg,ALU,-0.0699,none,0.0174,0.005219997,3.5,CLAS,e-,5.77,p,0.93827208816
60,60,0.246,-0.1442,2.1641,17.0762,deg,ALU,0.0612,none,0.0216,0.006480001,3.5,CLAS,e-,5.77,p,0.93827208816
61,61,0.246,-0.1442,2.1641,44.5282,deg,ALU,0.1569,none,0.0187,0.005609996,3.5,CLAS,e-,5.77,p,0.93827208816
62,62,0.246,-0.1442,2.1641,74.3993,deg,ALU,0.195,none,0.0233,0.006990004,3.5,CLAS,e-,5.77,p,0.93827208816
63,63,0.246,-0.1442,2.1641,102.6823,deg,ALU,0.1995,none,0.028,0.008400059,3.5,CLAS,e-,5.77,p,0.93827208816
64,64,0.246,-0.1442,2.1641,133.194,deg,ALU,0.1275,none,0.0499,0.014970028,3.5,CLAS,e-,5.77,p,0.93827208816
65,65,0.246,-0.1442,2.1641,164.9651,deg,ALU,-0.0239,none,0.0546,0.016379955,3.5,CLAS,e-,5.77,p,0.93827208816
66,66,0.246,-0.1442,2.1641,197.475,deg,ALU,-0.1109,none,0.0434,0.013020042,3.5,CLAS,e-,5.77,p,0.93827208816
67,67,0.246,-0.1442,2.1641,225.2802,deg,ALU,-0.121,none,0.0387,0.011610011,3.5,CLAS,e-,5.77,p,0.93827208816
68,68,0.246,-0.1442,2.1641,256.4325,deg,ALU,-0.2282,none,0.0271,0.008130016,3.5,CLAS,e-,5.77,p,0.93827208816
69,69,0.246,-0.1442,2.1641,285.9327,deg,ALU,-0.2239,none,0.0228,0.006839929,3.5,CLAS,e-,5.77,p,0.93827208816
70,70,0.246,-0.1442,2.1641,314.7548,deg,ALU,-0.1241,none,0.0176,0.005280004,3.5,CLAS,e-,5.77,p,0.93827208816
71,71,0.246,-0.1442,2.1641,343.264,deg,ALU,-0.0322,none,0.0232,0.006959995,3.5,CLAS,e-,5.77,p,0.93827208816
72,72,0.3205,-0.1705,1.9424,14.234,deg,ALU,0.0246,none,0.0904,0.027120036,3.5,CLAS,e-,5.77,p,0.93827208816
73,73,0.3205,-0.1705,1.9424,44.6139,deg,ALU,0.1254,none,0.0899,0.026970009,3.5,CLAS,e-,5.77,p,0.93827208816
74,74,0.3205,-0.1705,1.9424,71.613,deg,ALU,-0.0973,none,0.1577,0.04730999,3.5,CLAS,e-,5.77,p,0.93827208816
75,75,0.3205,-0.1705,1.9424,99.8977,deg,ALU,-0.649,none,0.2831,0.084930037,3.5,CLAS,e-,5.77,p,0.93827208816
76,76,0.3205,-0.1705,1.9424,129.8244,deg,ALU,0.1058,none,0.2651,0.079530039,3.5,CLAS,e-,5.77,p,0.93827208816
77,77,0.3205,-0.1705,1.9424,159.644,deg,ALU,-0.0285,none,0.5969,0.179070222,3.5,CLAS,e-,5.77,p,0.93827208816
78,78,0.3205,-0.1705,1.9424,201.0583,deg,ALU,-0.5802,none,0.2602,0.078060047,3.5,CLAS,e-,5.77,p,0.93827208816
79,79,0.3205,-0.1705,1.9424,227.0026,deg,ALU,-0.6001,none,0.4622,0.138660274,3.5,CLAS,e-,5.77,p,0.93827208816
80,80,0.3205,-0.1705,1.9424,255.408,deg,ALU,-0.0011,none,0.2885,0.086549991,3.5,CLAS,e-,5.77,p,0.93827208816
81,81,0.3205,-0.1705,1.9424,289.47,deg,ALU,-0.3031,none,0.171,0.051299999,3.5,CLAS,e-,5.77,p,0.93827208816
82,82,0.3205,-0.1705,1.9424,315.7962,deg,ALU,-0.207,none,0.0858,0.025740013,3.5,CLAS,e-,5.77,p,0.93827208816
83,83,0.3205,-0.1705,1.9424,345.3558,deg,ALU,-0.045,none,0.091,0.027300005,3.5,CLAS,e-,5.77,p,0.93827208816
84,84,0.3215,-0.1719,2.217,15.0743,deg,ALU,0.031,none,0.0693,0.020790007,3.5,CLAS,e-,5.77,p,0.93827208816
85,85,0.3215,-0.1719,2.217,45.148,deg,ALU,0.2685,none,0.0638,0.019140017,3.5,CLAS,e-,5.77,p,0.93827208816
86,86,0.3215,-0.1719,2.217,70.6973,deg,ALU,0.105,none,0.1008,0.030240011,3.5,CLAS,e-,5.77,p,0.93827208816
87,87,0.3215,-0.1719,2.217,104.5422,deg,ALU,0.4296,none,0.1853,0.05559002,3.5,CLAS,e-,5.77,p,0.93827208816
88,88,0.3215,-0.1719,2.217,130.0874,deg,ALU,0.0942,none,0.2661,0.079830046,3.5,CLAS,e-,5.77,p,0.93827208816
89,89,0.3215,-0.1719,2.217,165.214,deg,ALU,-0.0535,none,0.9402,0.282059785,3.5,CLAS,e-,5.77,p,0.93827208816
90,91,0.3215,-0.1719,2.217,229.9826,deg,ALU,-0.309,none,0.3446,0.103379838,3.5,CLAS,e-,5.77,p,0.93827208816
91,92,0.3215,-0.1719,2.217,257.9601,deg,ALU,-0.2524,none,0.1358,0.040740026,3.5,CLAS,e-,5.77,p,0.93827208816
92,93,0.3215,-0.1719,2.217,286.5947,deg,ALU,-0.3014,none,0.1169,0.035069989,3.5,CLAS,e-,5.77,p,0.93827208816
93,94,0.3215,-0.1719,2.217,317.1111,deg,ALU,-0.188,none,0.0673,0.02019003,3.5,CLAS,e-,5.77,p,0.93827208816
94,95,0.3215,-0.1719,2.217,344.0522,deg,ALU,-0.1868,none,0.0687,0.020610048,3.5,CLAS,e-,5.77,p,0.93827208816
95,96,0.3213,-0.1743,2.5078,15.529,deg,ALU,-0.0364,none,0.0601,0.018030046,3.5,CLAS,e-,5.77,p,0.93827208816
96,97,0.3213,-0.1743,2.5078,43.7151,deg,ALU,0.1503,none,0.0601,0.018029958,3.5,CLAS,e-,5.77,p,0.93827208816
97,98,0.3213,-0.1743,2.5078,72.5063,deg,ALU,0.1787,none,0.0853,0.025590051,3.5,CLAS,e-,5.77,p,0.93827208816
98,99,0.3213,-0.1743,2.5078,105.9772,deg,ALU,0.0991,none,0.1288,0.038640038,3.5,CLAS,e-,5.77,p,0.93827208816
99,100,0.3213,-0.1743,2.5078,129.1182,deg,ALU,0.2981,none,0.1942,0.058260031,3.5,CLAS,e-,5.77,p,0.93827208816
100,101,0.3213,-0.1743,2.5078,163.4146,deg,ALU,0.1477,none,0.3972,0.119159919,3.5,CLAS,e-,5.77,p,0.93827208816
101,102,0.3213,-0.1743,2.5078,200.5967,deg,ALU,0.2523,none,0.2561,0.076829996,3.5,CLAS,e-,5.77,p,0.93827208816
102,103,0.3213,-0.1743,2.5078,228.5333,deg,ALU,-0.3794,none,0.1911,0.057330025,3.5,CLAS,e-,5.77,p,0.93827208816
103,104,0.3213,-0.1743,2.5078,255.1149,deg,ALU,-0.2888,none,0.1108,0.033239998,3.5,CLAS,e-,5.77,p,0.93827208816
104,105,0.3213,-0.1743,2.5078,285.9319,deg,ALU,-0.2818,none,0.0842,0.025260031,3.5,CLAS,e-,5.77,p,0.93827208816
105,106,0.3213,-0.1743,2.5078,317.3666,deg,ALU,-0.0474,none,0.0612,0.018359999,3.5,CLAS,e-,5.77,p,0.93827208816
106,107,0.3213,-0.1743,2.5078,344.5342,deg,ALU,-0.1131,none,0.0563,0.016890026,3.5,CLAS,e-,5.77,p,0.93827208816
107,108,0.3211,-0.1753,2.7865,15.2422,deg,ALU,0.0526,none,0.0619,0.018569966,3.5,CLAS,e-,5.77,p,0.93827208816
108,109,0.3211,-0.1753,2.7865,43.6728,deg,ALU,0.1538,none,0.064,0.019199971,3.5,CLAS,e-,5.77,p,0.93827208816
109,110,0.3211,-0.1753,2.7865,73.6568,deg,ALU,0.2294,none,0.105,0.031500051,3.5,CLAS,e-,5.77,p,0.93827208816
110,111,0.3211,-0.1753,2.7865,104.5124,deg,ALU,0.6259,none,0.2881,0.086430005,3.5,CLAS,e-,5.77,p,0.93827208816
111,112,0.3211,-0.1753,2.7865,128.4396,deg,ALU,0.0789,none,0.1182,0.035460035,3.5,CLAS,e-,5.77,p,0.93827208816
112,113,0.3211,-0.1753,2.7865,166.5012,deg,ALU,-0.2206,none,0.2408,0.072239962,3.5,CLAS,e-,5.77,p,0.93827208816
113,114,0.3211,-0.1753,2.7865,198.9856,deg,ALU,-0.0324,none,0.1889,0.056669955,3.5,CLAS,e-,5.77,p,0.93827208816
114,115,0.3211,-0.1753,2.7865,225.1458,deg,ALU,-0.1518,none,0.1131,0.033930046,3.5,CLAS,e-,5.77,p,0.93827208816
115,116,0.3211,-0.1753,2.7865,256.4933,deg,ALU,-0.6124,none,0.2305,0.069149989,3.5,CLAS,e-,5.77,p,0.93827208816
116,117,0.3211,-0.1753,2.7865,286.6018,deg,ALU,-0.2756,none,0.0931,0.027930024,3.5,CLAS,e-,5.77,p,0.93827208816
117,118,0.3211,-0.1753,2.7865,317.3367,deg,ALU,-0.033,none,0.0661,0.019829992,3.5,CLAS,e-,5.77,p,0.93827208816
118,119,0.3211,-0.1753,2.7865,343.9652,deg,ALU,-0.0034,none,0.0628,0.018840024,3.5,CLAS,e-,5.77,p,0.93827208816
119,121,0.1341,-0.284,1.1678,50.7084,deg,ALU,0.1317,none,0.0427,0.012810005,3.5,CLAS,e-,5.77,p,0.93827208816
120,122,0.1341,-0.284,1.1678,75.5995,deg,ALU,0.1801,none,0.0327,0.009809968,3.5,CLAS,e-,5.77,p,0.93827208816
121,123,0.1341,-0.284,1.1678,103.7323,deg,ALU,0.129,none,0.0334,0.010020053,3.5,CLAS,e-,5.77,p,0.93827208816
122,124,0.1341,-0.284,1.1678,135.8418,deg,ALU,0.126,none,0.0393,0.011790022,3.5,CLAS,e-,5.77,p,0.93827208816
123,125,0.1341,-0.284,1.1678,164.5005,deg,ALU,0.0326,none,0.0385,0.011549978,3.5,CLAS,e-,5.77,p,0.93827208816
124,126,0.1341,-0.284,1.1678,197.0714,deg,ALU,-0.0831,none,0.0406,0.012180051,3.5,CLAS,e-,5.77,p,0.93827208816
125,127,0.1341,-0.284,1.1678,224.6123,deg,ALU,-0.0492,none,0.0385,0.011550039,3.5,CLAS,e-,5.77,p,0.93827208816
126,128,0.1341,-0.284,1.1678,256.392,deg,ALU,-0.1851,none,0.0343,0.010290039,3.5,CLAS,e-,5.77,p,0.93827208816
127,129,0.1341,-0.284,1.1678,284.267,deg,ALU,-0.1697,none,0.0314,0.009420047,3.5,CLAS,e-,5.77,p,0.93827208816
128,130,0.1341,-0.284,1.1678,308.2696,deg,ALU,-0.1594,none,0.0496,0.014880004,3.5,CLAS,e-,5.77,p,0.93827208816
129,131,0.1341,-0.284,1.1678,339.617,deg,ALU,1.2356,none,0.2497,0.074910043,3.5,CLAS,e-,5.77,p,0.93827208816
130,132,0.1764,-0.2798,1.368,23.1304,deg,ALU,0.08,none,0.0815,0.024449995,3.5,CLAS,e-,5.77,p,0.93827208816
131,133,0.1764,-0.2798,1.368,45.5147,deg,ALU,0.1959,none,0.0254,0.007620056,3.5,CLAS,e-,5.77,p,0.93827208816
132,134,0.1764,-0.2798,1.368,74.4696,deg,ALU,0.2855,none,0.034,0.010199989,3.5,CLAS,e-,5.77,p,0.93827208816
133,135,0.1764,-0.2798,1.368,104.1682,deg,ALU,0.2451,none,0.0379,0.011370052,3.5,CLAS,e-,5.77,p,0.93827208816
134,136,0.1764,-0.2798,1.368,133.9783,deg,ALU,0.2598,none,0.0565,0.016950002,3.5,CLAS,e-,5.77,p,0.93827208816
135,137,0.1764,-0.2798,1.368,164.2999,deg,ALU,0.1034,none,0.0574,0.01722002,3.5,CLAS,e-,5.77,p,0.93827208816
136,138,0.1764,-0.2798,1.368,197.3403,deg,ALU,-0.0947,none,0.0663,0.019890025,3.5,CLAS,e-,5.77,p,0.93827208816
137,139,0.1764,-0.2798,1.368,225.1086,deg,ALU,-0.1337,none,0.053,0.015899991,3.5,CLAS,e-,5.77,p,0.93827208816
138,140,0.1764,-0.2798,1.368,256.8941,deg,ALU,-0.2957,none,0.0423,0.012689958,3.5,CLAS,e-,5.77,p,0.93827208816
139,141,0.1764,-0.2798,1.368,285.1898,deg,ALU,-0.2891,none,0.0332,0.00996002,3.5,CLAS,e-,5.77,p,0.93827208816
140,142,0.1764,-0.2798,1.368,314.9509,deg,ALU,-0.1624,none,0.0278,0.008339948,3.5,CLAS,e-,5.77,p,0.93827208816
141,143,0.1764,-0.2798,1.368,338.2752,deg,ALU,-0.1163,none,0.0891,0.026730045,3.5,CLAS,e-,5.77,p,0.93827208816
142,144,0.1772,-0.2819,1.5653,28.119,deg,ALU,-0.3824,none,0.6852,0.205559745,3.5,CLAS,e-,5.77,p,0.93827208816
143,145,0.1772,-0.2819,1.5653,50.2425,deg,ALU,0.162,none,0.0274,0.008219994,3.5,CLAS,e-,5.77,p,0.93827208816
144,146,0.1772,-0.2819,1.5653,73.7667,deg,ALU,0.1763,none,0.0258,0.00774,3.5,CLAS,e-,5.77,p,0.93827208816
145,147,0.1772,-0.2819,1.5653,103.4781,deg,ALU,0.1786,none,0.0317,0.009510036,3.5,CLAS,e-,5.77,p,0.93827208816
146,148,0.1772,-0.2819,1.5653,134.5666,deg,ALU,0.1254,none,0.0424,0.012719981,3.5,CLAS,e-,5.77,p,0.93827208816
147,149,0.1772,-0.2819,1.5653,164.3223,deg,ALU,0.0811,none,0.0402,0.01205996,3.5,CLAS,e-,5.77,p,0.93827208816
148,150,0.1772,-0.2819,1.5653,197.3449,deg,ALU,-0.1069,none,0.0427,0.012809978,3.5,CLAS,e-,5.77,p,0.93827208816
149,151,0.1772,-0.2819,1.5653,224.7145,deg,ALU,-0.1401,none,0.0377,0.011309976,3.5,CLAS,e-,5.77,p,0.93827208816
150,152,0.1772,-0.2819,1.5653,257.1572,deg,ALU,-0.2071,none,0.0324,0.009719943,3.5,CLAS,e-,5.77,p,0.93827208816
151,153,0.1772,-0.2819,1.5653,285.6241,deg,ALU,-0.1902,none,0.0246,0.007380006,3.5,CLAS,e-,5.77,p,0.93827208816
152,154,0.1772,-0.2819,1.5653,309.35,deg,ALU,-0.1448,none,0.0322,0.009659975,3.5,CLAS,e-,5.77,p,0.93827208816
153,155,0.1772,-0.2819,1.5653,336.3834,deg,ALU,-0.6382,none,0.3839,0.115169884,3.5,CLAS,e-,5.77,p,0.93827208816
154,156,0.2466,-0.2842,1.6881,15.9087,deg,ALU,0.0652,none,0.0188,0.00564,3.5,CLAS,e-,5.77,p,0.93827208816
155,157,0.2466,-0.2842,1.6881,43.3781,deg,ALU,0.2327,none,0.0195,0.005849948,3.5,CLAS,e-,5.77,p,0.93827208816
156,158,0.2466,-0.2842,1.6881,72.5946,deg,ALU,0.3259,none,0.0342,0.010260055,3.5,CLAS,e-,5.77,p,0.93827208816
157,159,0.2466,-0.2842,1.6881,103.4719,deg,ALU,0.2768,none,0.0491,0.014730026,3.5,CLAS,e-,5.77,p,0.93827208816
158,160,0.2466,-0.2842,1.6881,133.4654,deg,ALU,0.2869,none,0.0755,0.02265002,3.5,CLAS,e-,5.77,p,0.93827208816
159,161,0.2466,-0.2842,1.6881,165.2913,deg,ALU,-0.0804,none,0.0578,0.01733995,3.5,CLAS,e-,5.77,p,0.93827208816
160,162,0.2466,-0.2842,1.6881,196.0153,deg,ALU,0.0639,none,0.0771,0.023130025,3.5,CLAS,e-,5.77,p,0.93827208816
161,163,0.2466,-0.2842,1.6881,223.6062,deg,ALU,-0.1431,none,0.0847,0.025409997,3.5,CLAS,e-,5.77,p,0.93827208816
162,164,0.2466,-0.2842,1.6881,259.5956,deg,ALU,-0.2498,none,0.0504,0.015119991,3.5,CLAS,e-,5.77,p,0.93827208816
163,165,0.2466,-0.2842,1.6881,285.7351,deg,ALU,-0.3358,none,0.0322,0.009659945,3.5,CLAS,e-,5.77,p,0.93827208816
164,166,0.2466,-0.2842,1.6881,318.041,deg,ALU,-0.2441,none,0.0209,0.006270047,3.5,CLAS,e-,5.77,p,0.93827208816
165,167,0.2466,-0.2842,1.6881,343.5328,deg,ALU,-0.1253,none,0.0172,0.005160001,3.5,CLAS,e-,5.77,p,0.93827208816
166,168,0.2487,-0.2809,1.949,17.1754,deg,ALU,0.1124,none,0.0221,0.006630004,3.5,CLAS,e-,5.77,p,0.93827208816
167,169,0.2487,-0.2809,1.949,43.4671,deg,ALU,0.2321,none,0.0175,0.005250002,3.5,CLAS,e-,5.77,p,0.93827208816
168,170,0.2487,-0.2809,1.949,72.9762,deg,ALU,0.2798,none,0.029,0.008699932,3.5,CLAS,e-,5.77,p,0.93827208816
169,171,0.2487,-0.2809,1.949,104.466,deg,ALU,0.2561,none,0.0345,0.010350062,3.5,CLAS,e-,5.77,p,0.93827208816
170,172,0.2487,-0.2809,1.949,133.4071,deg,ALU,0.1867,none,0.0525,0.015750054,3.5,CLAS,e-,5.77,p,0.93827208816
171,173,0.2487,-0.2809,1.949,163.6467,deg,ALU,0.0185,none,0.0575,0.017249952,3.5,CLAS,e-,5.77,p,0.93827208816
172,174,0.2487,-0.2809,1.949,196.9362,deg,ALU,-0.0605,none,0.0588,0.017639962,3.5,CLAS,e-,5.77,p,0.93827208816
173,175,0.2487,-0.2809,1.949,225.4951,deg,ALU,-0.2739,none,0.0471,0.014130041,3.5,CLAS,e-,5.77,p,0.93827208816
174,176,0.2487,-0.2809,1.949,257.6624,deg,ALU,-0.2513,none,0.0358,0.010739941,3.5,CLAS,e-,5.77,p,0.93827208816
175,177,0.2487,-0.2809,1.949,285.6434,deg,ALU,-0.2588,none,0.0277,0.008309978,3.5,CLAS,e-,5.77,p,0.93827208816
176,178,0.2487,-0.2809,1.949,316.8753,deg,ALU,-0.1704,none,0.0189,0.005670005,3.5,CLAS,e-,5.77,p,0.93827208816
177,179,0.2487,-0.2809,1.949,342.5843,deg,ALU,-0.0644,none,0.0216,0.006479995,3.5,CLAS,e-,5.77,p,0.93827208816
178,180,0.2525,-0.2814,2.2131,18.9359,deg,ALU,0.1191,none,0.0427,0.012810029,3.5,CLAS,e-,5.77,p,0.93827208816
179,181,0.2525,-0.2814,2.2131,46.3532,deg,ALU,0.1584,none,0.0185,0.005549995,3.5,CLAS,e-,5.77,p,0.93827208816
180,182,0.2525,-0.2814,2.2131,73.4877,deg,ALU,0.236,none,0.0231,0.00692993,3.5,CLAS,e-,5.77,p,0.93827208816
181,183,0.2525,-0.2814,2.2131,103.3959,deg,ALU,0.2538,none,0.0278,0.008340071,3.5,CLAS,e-,5.77,p,0.93827208816
182,184,0.2525,-0.2814,2.2131,132.9431,deg,ALU,0.1291,none,0.0432,0.012959997,3.5,CLAS,e-,5.77,p,0.93827208816
183,185,0.2525,-0.2814,2.2131,164.3849,deg,ALU,0.0315,none,0.0478,0.014339981,3.5,CLAS,e-,5.77,p,0.93827208816
184,186,0.2525,-0.2814,2.2131,197.3175,deg,ALU,-0.0655,none,0.0418,0.01253997,3.5,CLAS,e-,5.77,p,0.93827208816
