,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
870,0.214,-0.262,1.685,82.0,deg,deltad4SigLU,0.0592372,nb GeV^-4,0.015017,0.0093598,CLAS,e-,5.88,p,0.93827208816
871,0.214,-0.262,1.686,97.1,deg,deltad4SigLU,0.0695461,nb GeV^-4,0.0108329,0.00629176,CLAS,e-,5.88,p,0.93827208816
872,0.214,-0.262,1.686,112.2,deg,deltad4SigLU,0.0461609,nb GeV^-4,0.0117988,0.00632376,CLAS,e-,5.88,p,0.93827208816
873,0.214,-0.262,1.687,127.2,deg,deltad4SigLU,0.030218,nb GeV^-4,0.0137669,0.00416827,CLAS,e-,5.88,p,0.93827208816
874,0.214,-0.262,1.687,142.3,deg,deltad4SigLU,0.0447943,nb GeV^-4,0.0164705,0.009443,CLAS,e-,5.88,p,0.93827208816
875,0.214,-0.262,1.687,157.4,deg,deltad4SigLU,-0.0148786,nb GeV^-4,0.00954266,0.00579397,CLAS,e-,5.88,p,0.93827208816
876,0.214,-0.262,1.687,172.5,deg,deltad4SigLU,-0.00571294,nb GeV^-4,0.00826715,0.00482893,CLAS,e-,5.88,p,0.93827208816
877,0.214,-0.262,1.687,187.5,deg,deltad4SigLU,0.0196855,nb GeV^-4,0.00998629,0.0040648,CLAS,e-,5.88,p,0.93827208816
878,0.214,-0.262,1.687,202.6,deg,deltad4SigLU,-0.00236852,nb GeV^-4,0.0105547,0.00110302,CLAS,e-,5.88,p,0.93827208816
879,0.214,-0.262,1.687,217.7,deg,deltad4SigLU,-0.0153804,nb GeV^-4,0.00872027,0.00391414,CLAS,e-,5.88,p,0.93827208816
880,0.214,-0.262,1.687,232.8,deg,deltad4SigLU,-0.03221,nb GeV^-4,0.0127398,0.00303482,CLAS,e-,5.88,p,0.93827208816
881,0.214,-0.262,1.686,247.8,deg,deltad4SigLU,-0.0496095,nb GeV^-4,0.0103976,0.00770269,CLAS,e-,5.88,p,0.93827208816
882,0.214,-0.262,1.686,262.9,deg,deltad4SigLU,-0.0544675,nb GeV^-4,0.010345,0.0049866,CLAS,e-,5.88,p,0.93827208816
883,0.214,-0.262,1.685,278.0,deg,deltad4SigLU,-0.0689711,nb GeV^-4,0.0128283,0.0132723,CLAS,e-,5.88,p,0.93827208816
884,0.214,-0.262,1.684,293.1,deg,deltad4SigLU,-0.06002,nb GeV^-4,0.0183668,0.01013,CLAS,e-,5.88,p,0.93827208816
885,0.214,-0.263,1.684,308.2,deg,deltad4SigLU,-0.125886,nb GeV^-4,0.0255217,0.00901133,CLAS,e-,5.88,p,0.93827208816
886,0.214,-0.263,1.683,323.2,deg,deltad4SigLU,-0.140992,nb GeV^-4,0.0261181,0.0111094,CLAS,e-,5.88,p,0.93827208816
887,0.214,-0.342,1.683,36.6,deg,deltad4SigLU,0.133513,nb GeV^-4,0.0181392,0.0122417,CLAS,e-,5.88,p,0.93827208816
888,0.214,-0.341,1.684,51.8,deg,deltad4SigLU,0.0713711,nb GeV^-4,0.0109264,0.00810921,CLAS,e-,5.88,p,0.93827208816
889,0.214,-0.341,1.684,66.9,deg,deltad4SigLU,0.0562598,nb GeV^-4,0.0124331,0.00608113,CLAS,e-,5.88,p,0.93827208816
890,0.214,-0.341,1.685,82.0,deg,deltad4SigLU,0.0372532,nb GeV^-4,0.0136294,0.00504392,CLAS,e-,5.88,p,0.93827208816
891,0.214,-0.341,1.686,97.1,deg,deltad4SigLU,0.0288233,nb GeV^-4,0.00722566,0.00371705,CLAS,e-,5.88,p,0.93827208816
892,0.214,-0.34,1.686,112.2,deg,deltad4SigLU,0.0264213,nb GeV^-4,0.00630259,0.00344135,CLAS,e-,5.88,p,0.93827208816
893,0.214,-0.34,1.687,127.2,deg,deltad4SigLU,0.0215403,nb GeV^-4,0.0100847,0.00601493,CLAS,e-,5.88,p,0.93827208816
894,0.214,-0.34,1.687,142.3,deg,deltad4SigLU,0.0170033,nb GeV^-4,0.0119764,0.00715831,CLAS,e-,5.88,p,0.93827208816
895,0.215,-0.34,1.687,157.4,deg,deltad4SigLU,0.0591282,nb GeV^-4,0.0207325,0.0128299,CLAS,e-,5.88,p,0.93827208816
896,0.215,-0.34,1.687,172.5,deg,deltad4SigLU,0.0201073,nb GeV^-4,0.0149562,0.00852728,CLAS,e-,5.88,p,0.93827208816
897,0.215,-0.34,1.687,187.5,deg,deltad4SigLU,-0.0118182,nb GeV^-4,0.0102224,0.00500378,CLAS,e-,5.88,p,0.93827208816
898,0.215,-0.34,1.687,202.6,deg,deltad4SigLU,0.00912918,nb GeV^-4,0.0131507,0.00701913,CLAS,e-,5.88,p,0.93827208816
899,0.214,-0.34,1.687,232.8,deg,deltad4SigLU,-0.0273408,nb GeV^-4,0.0107272,0.00361639,CLAS,e-,5.88,p,0.93827208816
900,0.214,-0.34,1.686,247.8,deg,deltad4SigLU,-0.0478549,nb GeV^-4,0.0105233,0.00504025,CLAS,e-,5.88,p,0.93827208816
901,0.214,-0.341,1.686,262.9,deg,deltad4SigLU,-0.0187302,nb GeV^-4,0.00751291,0.00351763,CLAS,e-,5.88,p,0.93827208816
902,0.214,-0.341,1.685,278.0,deg,deltad4SigLU,-0.0401239,nb GeV^-4,0.00962642,0.00267237,CLAS,e-,5.88,p,0.93827208816
903,0.214,-0.341,1.684,293.1,deg,deltad4SigLU,-0.0499745,nb GeV^-4,0.0130054,0.00422102,CLAS,e-,5.88,p,0.93827208816
904,0.214,-0.341,1.684,308.2,deg,deltad4SigLU,-0.0695828,nb GeV^-4,0.0152606,0.0168017,CLAS,e-,5.88,p,0.93827208816
905,0.214,-0.342,1.683,323.4,deg,deltad4SigLU,-0.119931,nb GeV^-4,0.0207521,0.0614371,CLAS,e-,5.88,p,0.93827208816
906,0.214,-0.449,1.682,36.5,deg,deltad4SigLU,0.0737692,nb GeV^-4,0.0111153,0.00579059,CLAS,e-,5.88,p,0.93827208816
907,0.214,-0.448,1.683,51.7,deg,deltad4SigLU,0.0542787,nb GeV^-4,0.00908647,0.00430074,CLAS,e-,5.88,p,0.93827208816
908,0.214,-0.448,1.684,66.8,deg,deltad4SigLU,0.0152878,nb GeV^-4,0.00778805,0.00299769,CLAS,e-,5.88,p,0.93827208816
909,0.215,-0.447,1.685,81.9,deg,deltad4SigLU,0.0167642,nb GeV^-4,0.00872886,0.0011328,CLAS,e-,5.88,p,0.93827208816
910,0.215,-0.447,1.686,97.0,deg,deltad4SigLU,0.0099538,nb GeV^-4,0.00538142,0.00209238,CLAS,e-,5.88,p,0.93827208816
911,0.215,-0.447,1.686,112.1,deg,deltad4SigLU,0.0130268,nb GeV^-4,0.00720311,0.00234641,CLAS,e-,5.88,p,0.93827208816
912,0.215,-0.447,1.687,127.2,deg,deltad4SigLU,-0.00971582,nb GeV^-4,0.00994679,0.016514,CLAS,e-,5.88,p,0.93827208816
913,0.215,-0.447,1.687,142.3,deg,deltad4SigLU,-0.0936404,nb GeV^-4,0.0540799,0.00546012,CLAS,e-,5.88,p,0.93827208816
914,0.215,-0.447,1.687,217.7,deg,deltad4SigLU,-0.0143402,nb GeV^-4,0.00973419,0.00215262,CLAS,e-,5.88,p,0.93827208816
915,0.215,-0.447,1.687,232.8,deg,deltad4SigLU,0.00605316,nb GeV^-4,0.0126452,0.00316348,CLAS,e-,5.88,p,0.93827208816
916,0.215,-0.447,1.686,247.9,deg,deltad4SigLU,-0.0088176,nb GeV^-4,0.00882031,0.0124,CLAS,e-,5.88,p,0.93827208816
917,0.215,-0.447,1.686,263.0,deg,deltad4SigLU,-0.0201185,nb GeV^-4,0.00600471,0.0022806,CLAS,e-,5.88,p,0.93827208816
918,0.215,-0.447,1.685,278.1,deg,deltad4SigLU,-0.0371225,nb GeV^-4,0.0059909,0.00333135,CLAS,e-,5.88,p,0.93827208816
919,0.214,-0.448,1.684,293.2,deg,deltad4SigLU,-0.0180809,nb GeV^-4,0.00885065,0.00410043,CLAS,e-,5.88,p,0.93827208816
920,0.214,-0.448,1.683,308.3,deg,deltad4SigLU,-0.0521529,nb GeV^-4,0.0119416,0.00343486,CLAS,e-,5.88,p,0.93827208816
921,0.214,-0.449,1.682,323.5,deg,deltad4SigLU,-0.0758328,nb GeV^-4,0.0127675,0.213435,CLAS,e-,5.88,p,0.93827208816
922,0.215,-0.606,1.682,36.3,deg,deltad4SigLU,0.0264734,nb GeV^-4,0.00652449,0.00299543,CLAS,e-,5.88,p,0.93827208816
923,0.215,-0.606,1.683,51.6,deg,deltad4SigLU,0.027078,nb GeV^-4,0.00441078,0.00194509,CLAS,e-,5.88,p,0.93827208816
924,0.215,-0.605,1.684,66.8,deg,deltad4SigLU,0.0163404,nb GeV^-4,0.00412383,0.00359404,CLAS,e-,5.88,p,0.93827208816
925,0.215,-0.605,1.685,81.9,deg,deltad4SigLU,0.0133478,nb GeV^-4,0.00620301,0.00505405,CLAS,e-,5.88,p,0.93827208816
926,0.215,-0.605,1.686,97.0,deg,deltad4SigLU,0.00664327,nb GeV^-4,0.00503197,0.00467234,CLAS,e-,5.88,p,0.93827208816
927,0.215,-0.604,1.687,112.1,deg,deltad4SigLU,0.00134469,nb GeV^-4,0.0033861,0.00408285,CLAS,e-,5.88,p,0.93827208816
928,0.215,-0.604,1.687,127.2,deg,deltad4SigLU,0.0235798,nb GeV^-4,0.0128453,0.00137493,CLAS,e-,5.88,p,0.93827208816
929,0.215,-0.604,1.687,247.9,deg,deltad4SigLU,-0.00155407,nb GeV^-4,0.00458655,0.000568102,CLAS,e-,5.88,p,0.93827208816
930,0.215,-0.605,1.686,263.0,deg,deltad4SigLU,-0.00396476,nb GeV^-4,0.00427701,0.00101204,CLAS,e-,5.88,p,0.93827208816
931,0.215,-0.605,1.685,278.1,deg,deltad4SigLU,-0.0091722,nb GeV^-4,0.00303446,0.00156872,CLAS,e-,5.88,p,0.93827208816
932,0.215,-0.605,1.684,293.2,deg,deltad4SigLU,-0.00930449,nb GeV^-4,0.00446698,0.00153399,CLAS,e-,5.88,p,0.93827208816
933,0.215,-0.606,1.683,308.4,deg,deltad4SigLU,-0.0211687,nb GeV^-4,0.00591862,0.00251093,CLAS,e-,5.88,p,0.93827208816
934,0.215,-0.606,1.682,323.7,deg,deltad4SigLU,-0.0202866,nb GeV^-4,0.00824076,0.0249651,CLAS,e-,5.88,p,0.93827208816
935,0.215,-0.895,1.673,22.9,deg,deltad4SigLU,0.0352821,nb GeV^-4,0.00970496,0.00222452,CLAS,e-,5.88,p,0.93827208816
936,0.215,-0.866,1.681,36.4,deg,deltad4SigLU,0.00723475,nb GeV^-4,0.00323925,0.00103946,CLAS,e-,5.88,p,0.93827208816
937,0.215,-0.868,1.683,51.6,deg,deltad4SigLU,0.00149854,nb GeV^-4,0.00216988,0.000795192,CLAS,e-,5.88,p,0.93827208816
938,0.215,-0.868,1.684,66.8,deg,deltad4SigLU,0.00143316,nb GeV^-4,0.00261915,0.000586016,CLAS,e-,5.88,p,0.93827208816
939,0.215,-0.867,1.685,81.9,deg,deltad4SigLU,0.00198124,nb GeV^-4,0.00358075,0.00119044,CLAS,e-,5.88,p,0.93827208816
940,0.215,-0.867,1.686,97.0,deg,deltad4SigLU,-0.00296382,nb GeV^-4,0.0036095,0.0336616,CLAS,e-,5.88,p,0.93827208816
941,0.215,-0.866,1.688,172.4,deg,deltad4SigLU,-0.0134249,nb GeV^-4,0.0232359,0.000873627,CLAS,e-,5.88,p,0.93827208816
942,0.215,-0.867,1.686,263.0,deg,deltad4SigLU,-0.00939555,nb GeV^-4,0.0033902,0.00178855,CLAS,e-,5.88,p,0.93827208816
943,0.215,-0.867,1.685,278.1,deg,deltad4SigLU,0.00213062,nb GeV^-4,0.00163401,0.000503791,CLAS,e-,5.88,p,0.93827208816
944,0.215,-0.868,1.684,293.2,deg,deltad4SigLU,0.00374499,nb GeV^-4,0.0021282,0.000821645,CLAS,e-,5.88,p,0.93827208816
945,0.215,-0.868,1.683,308.4,deg,deltad4SigLU,-0.011275,nb GeV^-4,0.00261524,0.0019454,CLAS,e-,5.88,p,0.93827208816
946,0.215,-0.866,1.681,323.6,deg,deltad4SigLU,-0.00711972,nb GeV^-4,0.00311772,0.00209988,CLAS,e-,5.88,p,0.93827208816
947,0.215,-0.895,1.673,337.1,deg,deltad4SigLU,-0.0177873,nb GeV^-4,0.00558579,0.088184,CLAS,e-,5.88,p,0.93827208816
948,0.216,-1.364,1.673,7.0,deg,deltad4SigLU,0.00330547,nb GeV^-4,0.00200954,0.000682976,CLAS,e-,5.88,p,0.93827208816
949,0.215,-1.376,1.676,21.6,deg,deltad4SigLU,0.00214558,nb GeV^-4,0.00194247,0.000675922,CLAS,e-,5.88,p,0.93827208816
950,0.215,-1.383,1.68,36.5,deg,deltad4SigLU,-0.00066598,nb GeV^-4,0.00108305,0.000401004,CLAS,e-,5.88,p,0.93827208816
951,0.215,-1.385,1.682,51.6,deg,deltad4SigLU,-0.000623054,nb GeV^-4,0.00108233,0.000654649,CLAS,e-,5.88,p,0.93827208816
952,0.215,-1.385,1.684,66.7,deg,deltad4SigLU,0.000133671,nb GeV^-4,0.000565403,0.000363864,CLAS,e-,5.88,p,0.93827208816
953,0.214,-1.384,1.685,81.9,deg,deltad4SigLU,0.00194713,nb GeV^-4,0.0017006,0.00185018,CLAS,e-,5.88,p,0.93827208816
954,0.216,-1.384,1.689,142.4,deg,deltad4SigLU,-0.00609676,nb GeV^-4,0.0066297,0.000503518,CLAS,e-,5.88,p,0.93827208816
955,0.214,-1.383,1.687,157.4,deg,deltad4SigLU,-0.000498143,nb GeV^-4,0.00187447,0.00123897,CLAS,e-,5.88,p,0.93827208816
956,0.215,-1.386,1.689,187.3,deg,deltad4SigLU,-0.000935095,nb GeV^-4,0.00131527,0.00110286,CLAS,e-,5.88,p,0.93827208816
957,0.214,-1.383,1.687,202.6,deg,deltad4SigLU,-0.00199115,nb GeV^-4,0.00393309,0.00200578,CLAS,e-,5.88,p,0.93827208816
958,0.215,-1.384,1.687,232.9,deg,deltad4SigLU,-0.0122076,nb GeV^-4,0.0114244,0.00178615,CLAS,e-,5.88,p,0.93827208816
959,0.214,-1.384,1.685,278.1,deg,deltad4SigLU,0.00941662,nb GeV^-4,0.00588381,0.000710645,CLAS,e-,5.88,p,0.93827208816
960,0.215,-1.385,1.684,293.3,deg,deltad4SigLU,0.000179669,nb GeV^-4,0.000671762,0.000439541,CLAS,e-,5.88,p,0.93827208816
961,0.215,-1.385,1.682,308.4,deg,deltad4SigLU,-0.00405829,nb GeV^-4,0.0017007,0.00128867,CLAS,e-,5.88,p,0.93827208816
962,0.215,-1.383,1.68,323.5,deg,deltad4SigLU,-0.00201006,nb GeV^-4,0.00159026,0.000714093,CLAS,e-,5.88,p,0.93827208816
963,0.215,-1.376,1.676,338.4,deg,deltad4SigLU,-0.00246433,nb GeV^-4,0.00125407,0.000226376,CLAS,e-,5.88,p,0.93827208816
964,0.216,-1.364,1.673,353.0,deg,deltad4SigLU,-0.00852747,nb GeV^-4,0.00186306,0.0581899,CLAS,e-,5.88,p,0.93827208816
965,0.216,-0.108,1.904,22.7,deg,deltad4SigLU,0.0993497,nb GeV^-4,0.130501,0.0170813,CLAS,e-,5.88,p,0.93827208816
966,0.215,-0.109,1.925,37.5,deg,deltad4SigLU,0.329379,nb GeV^-4,0.0813469,0.0433161,CLAS,e-,5.88,p,0.93827208816
967,0.214,-0.109,1.933,52.1,deg,deltad4SigLU,0.186055,nb GeV^-4,0.0662119,0.0221446,CLAS,e-,5.88,p,0.93827208816
968,0.214,-0.109,1.933,67.1,deg,deltad4SigLU,0.23605,nb GeV^-4,0.0623707,0.0295458,CLAS,e-,5.88,p,0.93827208816
969,0.215,-0.109,1.934,82.2,deg,deltad4SigLU,0.0848842,nb GeV^-4,0.0489663,0.0190631,CLAS,e-,5.88,p,0.93827208816
970,0.215,-0.109,1.934,97.2,deg,deltad4SigLU,0.242364,nb GeV^-4,0.0483039,0.0154923,CLAS,e-,5.88,p,0.93827208816
971,0.215,-0.109,1.935,112.2,deg,deltad4SigLU,0.0945062,nb GeV^-4,0.0274138,0.00954705,CLAS,e-,5.88,p,0.93827208816
972,0.215,-0.108,1.935,127.3,deg,deltad4SigLU,0.019659,nb GeV^-4,0.0361875,0.0263334,CLAS,e-,5.88,p,0.93827208816
973,0.215,-0.108,1.936,142.4,deg,deltad4SigLU,0.00675909,nb GeV^-4,0.0349228,0.0179578,CLAS,e-,5.88,p,0.93827208816
974,0.215,-0.108,1.936,157.4,deg,deltad4SigLU,0.0183063,nb GeV^-4,0.0288399,0.0116173,CLAS,e-,5.88,p,0.93827208816
975,0.215,-0.108,1.936,172.5,deg,deltad4SigLU,-0.0214043,nb GeV^-4,0.0291798,0.0124566,CLAS,e-,5.88,p,0.93827208816
976,0.215,-0.108,1.936,187.5,deg,deltad4SigLU,-0.0228287,nb GeV^-4,0.0269158,0.0191285,CLAS,e-,5.88,p,0.93827208816
977,0.215,-0.108,1.936,202.6,deg,deltad4SigLU,0.00408424,nb GeV^-4,0.0314803,0.0133995,CLAS,e-,5.88,p,0.93827208816
978,0.215,-0.108,1.936,217.6,deg,deltad4SigLU,-0.00447661,nb GeV^-4,0.0368966,0.0130198,CLAS,e-,5.88,p,0.93827208816
979,0.215,-0.108,1.935,232.7,deg,deltad4SigLU,-0.0572686,nb GeV^-4,0.0320551,0.0129117,CLAS,e-,5.88,p,0.93827208816
980,0.215,-0.109,1.935,247.8,deg,deltad4SigLU,-0.21008,nb GeV^-4,0.0475805,0.0306401,CLAS,e-,5.88,p,0.93827208816
981,0.215,-0.109,1.934,262.8,deg,deltad4SigLU,-0.0329672,nb GeV^-4,0.0330274,0.029105,CLAS,e-,5.88,p,0.93827208816
982,0.215,-0.109,1.934,277.8,deg,deltad4SigLU,-0.144034,nb GeV^-4,0.0339109,0.021356,CLAS,e-,5.88,p,0.93827208816
983,0.214,-0.109,1.933,292.9,deg,deltad4SigLU,-0.255696,nb GeV^-4,0.0628597,0.0916393,CLAS,e-,5.88,p,0.93827208816
984,0.214,-0.109,1.933,307.9,deg,deltad4SigLU,-0.276807,nb GeV^-4,0.0662613,0.0342646,CLAS,e-,5.88,p,0.93827208816
985,0.215,-0.109,1.925,322.5,deg,deltad4SigLU,0.0770636,nb GeV^-4,0.081154,0.0484996,CLAS,e-,5.88,p,0.93827208816
986,0.216,-0.108,1.904,337.3,deg,deltad4SigLU,0.065701,nb GeV^-4,0.137354,0.0339866,CLAS,e-,5.88,p,0.93827208816
987,0.215,-0.153,1.908,37.9,deg,deltad4SigLU,0.211177,nb GeV^-4,0.0755176,0.023159,CLAS,e-,5.88,p,0.93827208816
988,0.215,-0.154,1.934,52.1,deg,deltad4SigLU,0.130983,nb GeV^-4,0.0420744,0.0123136,CLAS,e-,5.88,p,0.93827208816
989,0.215,-0.153,1.934,67.1,deg,deltad4SigLU,0.178005,nb GeV^-4,0.0355262,0.0154048,CLAS,e-,5.88,p,0.93827208816
990,0.215,-0.153,1.934,82.1,deg,deltad4SigLU,0.0836077,nb GeV^-4,0.0281007,0.0157618,CLAS,e-,5.88,p,0.93827208816
991,0.215,-0.153,1.935,97.2,deg,deltad4SigLU,0.0809655,nb GeV^-4,0.0207344,0.00756039,CLAS,e-,5.88,p,0.93827208816
992,0.215,-0.153,1.935,112.2,deg,deltad4SigLU,0.069765,nb GeV^-4,0.019721,0.00879116,CLAS,e-,5.88,p,0.93827208816
993,0.215,-0.153,1.936,127.3,deg,deltad4SigLU,0.0376706,nb GeV^-4,0.0237337,0.0105441,CLAS,e-,5.88,p,0.93827208816
994,0.215,-0.153,1.936,142.3,deg,deltad4SigLU,-0.0260568,nb GeV^-4,0.0186113,0.0072918,CLAS,e-,5.88,p,0.93827208816
995,0.215,-0.153,1.937,157.4,deg,deltad4SigLU,0.0216534,nb GeV^-4,0.0187703,0.0109171,CLAS,e-,5.88,p,0.93827208816
996,0.215,-0.153,1.937,172.5,deg,deltad4SigLU,0.0227639,nb GeV^-4,0.0179761,0.00834005,CLAS,e-,5.88,p,0.93827208816
997,0.215,-0.153,1.937,187.5,deg,deltad4SigLU,-0.00965323,nb GeV^-4,0.019107,0.00965936,CLAS,e-,5.88,p,0.93827208816
998,0.215,-0.153,1.937,202.6,deg,deltad4SigLU,0.0193719,nb GeV^-4,0.0199586,0.00567816,CLAS,e-,5.88,p,0.93827208816
999,0.215,-0.153,1.936,217.7,deg,deltad4SigLU,-0.0765586,nb GeV^-4,0.0170742,0.00804221,CLAS,e-,5.88,p,0.93827208816
1000,0.215,-0.153,1.936,232.7,deg,deltad4SigLU,-0.0312876,nb GeV^-4,0.0214036,0.0243886,CLAS,e-,5.88,p,0.93827208816
1001,0.215,-0.153,1.935,247.8,deg,deltad4SigLU,-0.0420139,nb GeV^-4,0.0204599,0.0204525,CLAS,e-,5.88,p,0.93827208816
1002,0.215,-0.153,1.935,262.8,deg,deltad4SigLU,-0.137853,nb GeV^-4,0.024644,0.0259218,CLAS,e-,5.88,p,0.93827208816
1003,0.215,-0.153,1.934,277.9,deg,deltad4SigLU,-0.112204,nb GeV^-4,0.0274924,0.0300681,CLAS,e-,5.88,p,0.93827208816
1004,0.215,-0.153,1.934,292.9,deg,deltad4SigLU,-0.240159,nb GeV^-4,0.0385645,0.0247187,CLAS,e-,5.88,p,0.93827208816
1005,0.215,-0.154,1.934,307.9,deg,deltad4SigLU,-0.211916,nb GeV^-4,0.0455776,0.0332161,CLAS,e-,5.88,p,0.93827208816
1006,0.215,-0.153,1.908,322.1,deg,deltad4SigLU,-0.336508,nb GeV^-4,0.0724119,0.12849,CLAS,e-,5.88,p,0.93827208816
1007,0.215,-0.204,1.933,52.0,deg,deltad4SigLU,0.19584,nb GeV^-4,0.0285537,0.0158257,CLAS,e-,5.88,p,0.93827208816
1008,0.215,-0.203,1.934,67.0,deg,deltad4SigLU,0.0930498,nb GeV^-4,0.0287218,0.00635601,CLAS,e-,5.88,p,0.93827208816
1009,0.215,-0.203,1.935,82.1,deg,deltad4SigLU,0.128787,nb GeV^-4,0.0293834,0.00863882,CLAS,e-,5.88,p,0.93827208816
1010,0.215,-0.203,1.935,97.1,deg,deltad4SigLU,0.0928426,nb GeV^-4,0.0175342,0.0123581,CLAS,e-,5.88,p,0.93827208816
1011,0.215,-0.203,1.936,112.2,deg,deltad4SigLU,0.0444375,nb GeV^-4,0.0149614,0.00500536,CLAS,e-,5.88,p,0.93827208816
1012,0.215,-0.203,1.936,127.3,deg,deltad4SigLU,0.0582462,nb GeV^-4,0.0183949,0.00727264,CLAS,e-,5.88,p,0.93827208816
1013,0.215,-0.203,1.936,142.3,deg,deltad4SigLU,0.0892799,nb GeV^-4,0.0195538,0.00638343,CLAS,e-,5.88,p,0.93827208816
1014,0.215,-0.203,1.937,157.4,deg,deltad4SigLU,0.0271867,nb GeV^-4,0.0103534,0.00365518,CLAS,e-,5.88,p,0.93827208816
1015,0.215,-0.203,1.937,172.5,deg,deltad4SigLU,-0.0368968,nb GeV^-4,0.0125373,0.00432967,CLAS,e-,5.88,p,0.93827208816
1016,0.215,-0.203,1.937,187.5,deg,deltad4SigLU,0.00532173,nb GeV^-4,0.0112588,0.0083289,CLAS,e-,5.88,p,0.93827208816
1017,0.215,-0.203,1.937,202.6,deg,deltad4SigLU,-0.0119995,nb GeV^-4,0.0127568,0.00415163,CLAS,e-,5.88,p,0.93827208816
1018,0.215,-0.203,1.936,217.7,deg,deltad4SigLU,-0.0339654,nb GeV^-4,0.0114877,0.00561492,CLAS,e-,5.88,p,0.93827208816
1019,0.215,-0.203,1.936,232.7,deg,deltad4SigLU,-0.0344683,nb GeV^-4,0.0178137,0.00806448,CLAS,e-,5.88,p,0.93827208816
1020,0.215,-0.203,1.936,247.8,deg,deltad4SigLU,-0.0304136,nb GeV^-4,0.0188581,0.00796544,CLAS,e-,5.88,p,0.93827208816
1021,0.215,-0.203,1.935,262.9,deg,deltad4SigLU,-0.0309326,nb GeV^-4,0.0165735,0.00883573,CLAS,e-,5.88,p,0.93827208816
1022,0.215,-0.203,1.935,277.9,deg,deltad4SigLU,-0.129122,nb GeV^-4,0.0193729,0.0106982,CLAS,e-,5.88,p,0.93827208816
1023,0.215,-0.203,1.934,293.0,deg,deltad4SigLU,-0.0735802,nb GeV^-4,0.0266308,0.010057,CLAS,e-,5.88,p,0.93827208816
1024,0.215,-0.204,1.933,308.0,deg,deltad4SigLU,-0.144583,nb GeV^-4,0.0333425,0.0266278,CLAS,e-,5.88,p,0.93827208816
1025,0.215,-0.262,1.934,51.8,deg,deltad4SigLU,0.11061,nb GeV^-4,0.0209491,0.0217013,CLAS,e-,5.88,p,0.93827208816
1026,0.215,-0.262,1.934,66.9,deg,deltad4SigLU,0.0787898,nb GeV^-4,0.0177386,0.00701045,CLAS,e-,5.88,p,0.93827208816
1027,0.215,-0.262,1.934,82.0,deg,deltad4SigLU,0.0651666,nb GeV^-4,0.0125778,0.00916515,CLAS,e-,5.88,p,0.93827208816
1028,0.215,-0.262,1.935,97.1,deg,deltad4SigLU,0.0186753,nb GeV^-4,0.00998575,0.00268301,CLAS,e-,5.88,p,0.93827208816
1029,0.215,-0.262,1.936,112.2,deg,deltad4SigLU,0.0124254,nb GeV^-4,0.00903942,0.00435176,CLAS,e-,5.88,p,0.93827208816
1030,0.215,-0.262,1.936,127.3,deg,deltad4SigLU,0.0158135,nb GeV^-4,0.011331,0.00292911,CLAS,e-,5.88,p,0.93827208816
1031,0.215,-0.262,1.936,142.3,deg,deltad4SigLU,0.0298519,nb GeV^-4,0.010834,0.00400599,CLAS,e-,5.88,p,0.93827208816
1032,0.215,-0.262,1.937,157.4,deg,deltad4SigLU,0.00662278,nb GeV^-4,0.00871144,0.00080981,CLAS,e-,5.88,p,0.93827208816
1033,0.215,-0.262,1.937,172.5,deg,deltad4SigLU,0.0051042,nb GeV^-4,0.00665166,0.0041168,CLAS,e-,5.88,p,0.93827208816
1034,0.215,-0.262,1.937,187.5,deg,deltad4SigLU,0.00878012,nb GeV^-4,0.0120689,0.00896949,CLAS,e-,5.88,p,0.93827208816
1035,0.215,-0.262,1.937,202.6,deg,deltad4SigLU,0.00365809,nb GeV^-4,0.00692406,0.00221072,CLAS,e-,5.88,p,0.93827208816
1036,0.215,-0.262,1.936,217.7,deg,deltad4SigLU,-0.00786425,nb GeV^-4,0.00844675,0.00275877,CLAS,e-,5.88,p,0.93827208816
1037,0.215,-0.262,1.936,232.7,deg,deltad4SigLU,-0.0172685,nb GeV^-4,0.0108067,0.00684684,CLAS,e-,5.88,p,0.93827208816
1038,0.215,-0.262,1.936,247.8,deg,deltad4SigLU,-0.0255003,nb GeV^-4,0.0133528,0.00353595,CLAS,e-,5.88,p,0.93827208816
1039,0.215,-0.262,1.935,262.9,deg,deltad4SigLU,-0.031367,nb GeV^-4,0.0121709,0.0106288,CLAS,e-,5.88,p,0.93827208816
1040,0.215,-0.262,1.934,278.0,deg,deltad4SigLU,-0.0309669,nb GeV^-4,0.0118113,0.00575421,CLAS,e-,5.88,p,0.93827208816
1041,0.215,-0.262,1.934,293.1,deg,deltad4SigLU,-0.0808604,nb GeV^-4,0.0170316,0.0105592,CLAS,e-,5.88,p,0.93827208816
1042,0.215,-0.262,1.934,308.2,deg,deltad4SigLU,-0.0629206,nb GeV^-4,0.0238654,0.0460944,CLAS,e-,5.88,p,0.93827208816
1043,0.215,-0.341,1.933,51.7,deg,deltad4SigLU,0.0563611,nb GeV^-4,0.0154191,0.00863028,CLAS,e-,5.88,p,0.93827208816
1044,0.215,-0.341,1.933,66.9,deg,deltad4SigLU,0.0452597,nb GeV^-4,0.0116579,0.0126906,CLAS,e-,5.88,p,0.93827208816
