,xB,t,Q2,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
0,0.19,-0.19,1.25,ALUSin1Phi,0.202,none,0.028,0.013,CLAS,e-,4.25,p,0.93827208816
