,Unnamed: 0,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,%norm_c,col,lepton,E_lepton,hadron,E_hadron
236,236,0.373,-0.372,2.375,307.5,deg,d4SigUU,33.3,pb GeV^-4,2.9,+1.6/-0.2,2.8,Hall A,e-,5.7572,p,0.93827208816
237,237,0.373,-0.372,2.375,322.5,deg,d4SigUU,45.5,pb GeV^-4,4.0,+0.0/-7.6,2.8,Hall A,e-,5.7572,p,0.93827208816
238,238,0.373,-0.372,2.375,337.5,deg,d4SigUU,55.2,pb GeV^-4,6.4,+0.7/-4.0,2.8,Hall A,e-,5.7572,p,0.93827208816
239,239,0.373,-0.372,2.375,352.5,deg,d4SigUU,55.4,pb GeV^-4,8.7,+3.1/-1.3,2.8,Hall A,e-,5.7572,p,0.93827208816
240,240,0.378,-0.192,2.012,7.5,deg,d4SigUU,64.0,pb GeV^-4,6.3,+1.1/-0.9,2.8,Hall A,e-,5.7572,p,0.93827208816
241,241,0.378,-0.192,2.012,22.5,deg,d4SigUU,68.2,pb GeV^-4,6.2,+1.8/-2.0,2.8,Hall A,e-,5.7572,p,0.93827208816
242,242,0.378,-0.192,2.012,37.5,deg,d4SigUU,52.8,pb GeV^-4,5.6,+0.0/-4.6,2.8,Hall A,e-,5.7572,p,0.93827208816
243,243,0.378,-0.192,2.012,52.5,deg,d4SigUU,52.4,pb GeV^-4,5.8,+0.6/-2.8,2.8,Hall A,e-,5.7572,p,0.93827208816
244,244,0.378,-0.192,2.012,67.5,deg,d4SigUU,53.0,pb GeV^-4,5.4,+1.3/-0.5,2.8,Hall A,e-,5.7572,p,0.93827208816
245,245,0.378,-0.192,2.012,82.5,deg,d4SigUU,47.3,pb GeV^-4,5.1,+2.3/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
246,246,0.378,-0.192,2.012,97.5,deg,d4SigUU,48.2,pb GeV^-4,4.9,+3.3/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
247,247,0.378,-0.192,2.012,112.5,deg,d4SigUU,46.9,pb GeV^-4,4.7,+4.8/-1.3,2.8,Hall A,e-,5.7572,p,0.93827208816
248,248,0.378,-0.192,2.012,127.5,deg,d4SigUU,45.8,pb GeV^-4,4.6,+0.0/-1.5,2.8,Hall A,e-,5.7572,p,0.93827208816
249,249,0.378,-0.192,2.012,142.5,deg,d4SigUU,36.5,pb GeV^-4,4.2,+1.0/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
250,250,0.378,-0.192,2.012,157.5,deg,d4SigUU,33.2,pb GeV^-4,4.0,+0.7/-1.3,2.8,Hall A,e-,5.7572,p,0.93827208816
251,251,0.378,-0.192,2.012,172.5,deg,d4SigUU,36.3,pb GeV^-4,4.1,+0.0/-3.1,2.8,Hall A,e-,5.7572,p,0.93827208816
252,252,0.378,-0.192,2.012,187.5,deg,d4SigUU,35.6,pb GeV^-4,4.1,+0.3/-0.8,2.8,Hall A,e-,5.7572,p,0.93827208816
253,253,0.378,-0.192,2.012,202.5,deg,d4SigUU,37.7,pb GeV^-4,4.3,+0.0/-4.5,2.8,Hall A,e-,5.7572,p,0.93827208816
254,254,0.378,-0.192,2.012,217.5,deg,d4SigUU,43.6,pb GeV^-4,4.5,+1.1/-1.0,2.8,Hall A,e-,5.7572,p,0.93827208816
255,255,0.378,-0.192,2.012,232.5,deg,d4SigUU,38.1,pb GeV^-4,4.4,+0.0/-3.5,2.8,Hall A,e-,5.7572,p,0.93827208816
256,256,0.378,-0.192,2.012,247.5,deg,d4SigUU,37.7,pb GeV^-4,4.3,+0.9/-1.8,2.8,Hall A,e-,5.7572,p,0.93827208816
257,257,0.378,-0.192,2.012,262.5,deg,d4SigUU,43.4,pb GeV^-4,4.6,+0.0/-8.3,2.8,Hall A,e-,5.7572,p,0.93827208816
258,258,0.378,-0.192,2.012,277.5,deg,d4SigUU,44.1,pb GeV^-4,4.9,+1.0/-0.8,2.8,Hall A,e-,5.7572,p,0.93827208816
259,259,0.378,-0.192,2.012,292.5,deg,d4SigUU,50.5,pb GeV^-4,5.3,+2.3/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
260,260,0.378,-0.192,2.012,307.5,deg,d4SigUU,57.7,pb GeV^-4,5.8,+0.3/-3.4,2.8,Hall A,e-,5.7572,p,0.93827208816
261,261,0.378,-0.192,2.012,322.5,deg,d4SigUU,62.1,pb GeV^-4,5.9,+0.9/-0.9,2.8,Hall A,e-,5.7572,p,0.93827208816
262,262,0.378,-0.192,2.012,337.5,deg,d4SigUU,62.3,pb GeV^-4,5.9,+1.5/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
263,263,0.378,-0.192,2.012,352.5,deg,d4SigUU,65.4,pb GeV^-4,6.0,+0.0/-1.5,2.8,Hall A,e-,5.7572,p,0.93827208816
264,264,0.392,-0.233,2.054,7.5,deg,d4SigUU,57.0,pb GeV^-4,3.8,+0.1/-1.2,2.8,Hall A,e-,5.7572,p,0.93827208816
265,265,0.392,-0.233,2.054,22.5,deg,d4SigUU,55.1,pb GeV^-4,3.6,+0.0/-2.5,2.8,Hall A,e-,5.7572,p,0.93827208816
266,266,0.392,-0.233,2.054,37.5,deg,d4SigUU,48.2,pb GeV^-4,3.3,+0.5/-1.3,2.8,Hall A,e-,5.7572,p,0.93827208816
267,267,0.392,-0.233,2.054,52.5,deg,d4SigUU,51.4,pb GeV^-4,3.3,+3.3/-0.1,2.8,Hall A,e-,5.7572,p,0.93827208816
268,268,0.392,-0.233,2.054,67.5,deg,d4SigUU,42.0,pb GeV^-4,3.0,+0.0/-3.0,2.8,Hall A,e-,5.7572,p,0.93827208816
269,269,0.392,-0.233,2.054,82.5,deg,d4SigUU,41.4,pb GeV^-4,2.9,+0.0/-3.0,2.8,Hall A,e-,5.7572,p,0.93827208816
270,270,0.392,-0.233,2.054,97.5,deg,d4SigUU,32.8,pb GeV^-4,2.7,+0.3/-2.6,2.8,Hall A,e-,5.7572,p,0.93827208816
271,271,0.392,-0.233,2.054,112.5,deg,d4SigUU,33.9,pb GeV^-4,2.6,+0.0/-2.9,2.8,Hall A,e-,5.7572,p,0.93827208816
272,272,0.392,-0.233,2.054,127.5,deg,d4SigUU,28.0,pb GeV^-4,2.3,+0.0/-2.3,2.8,Hall A,e-,5.7572,p,0.93827208816
273,273,0.392,-0.233,2.054,142.5,deg,d4SigUU,27.3,pb GeV^-4,2.3,+0.0/-1.0,2.8,Hall A,e-,5.7572,p,0.93827208816
274,274,0.392,-0.233,2.054,157.5,deg,d4SigUU,27.6,pb GeV^-4,2.2,+0.0/-1.7,2.8,Hall A,e-,5.7572,p,0.93827208816
275,275,0.392,-0.233,2.054,172.5,deg,d4SigUU,26.7,pb GeV^-4,2.2,+1.6/-0.3,2.8,Hall A,e-,5.7572,p,0.93827208816
276,276,0.392,-0.233,2.054,187.5,deg,d4SigUU,26.6,pb GeV^-4,2.2,+0.2/-1.0,2.8,Hall A,e-,5.7572,p,0.93827208816
277,277,0.392,-0.233,2.054,202.5,deg,d4SigUU,30.9,pb GeV^-4,2.3,+1.3/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
278,278,0.392,-0.233,2.054,217.5,deg,d4SigUU,28.3,pb GeV^-4,2.3,+0.8/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
279,279,0.392,-0.233,2.054,232.5,deg,d4SigUU,25.6,pb GeV^-4,2.3,+0.0/-1.5,2.8,Hall A,e-,5.7572,p,0.93827208816
280,280,0.392,-0.233,2.054,247.5,deg,d4SigUU,30.5,pb GeV^-4,2.5,+1.7/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
281,281,0.392,-0.233,2.054,262.5,deg,d4SigUU,34.3,pb GeV^-4,2.7,+0.7/-1.1,2.8,Hall A,e-,5.7572,p,0.93827208816
282,282,0.392,-0.233,2.054,277.5,deg,d4SigUU,34.5,pb GeV^-4,2.8,+0.0/-0.9,2.8,Hall A,e-,5.7572,p,0.93827208816
283,283,0.392,-0.233,2.054,292.5,deg,d4SigUU,41.8,pb GeV^-4,3.0,+0.2/-0.6,2.8,Hall A,e-,5.7572,p,0.93827208816
284,284,0.392,-0.233,2.054,307.5,deg,d4SigUU,43.2,pb GeV^-4,3.2,+0.0/-3.8,2.8,Hall A,e-,5.7572,p,0.93827208816
285,285,0.392,-0.233,2.054,322.5,deg,d4SigUU,53.2,pb GeV^-4,3.5,+0.0/-2.5,2.8,Hall A,e-,5.7572,p,0.93827208816
286,286,0.392,-0.233,2.054,337.5,deg,d4SigUU,53.2,pb GeV^-4,3.5,+2.3/-0.3,2.8,Hall A,e-,5.7572,p,0.93827208816
287,287,0.392,-0.233,2.054,352.5,deg,d4SigUU,55.5,pb GeV^-4,3.7,+0.0/-1.5,2.8,Hall A,e-,5.7572,p,0.93827208816
288,288,0.398,-0.279,2.074,7.5,deg,d4SigUU,56.3,pb GeV^-4,4.4,+1.4/-1.7,2.8,Hall A,e-,5.7572,p,0.93827208816
289,289,0.398,-0.279,2.074,22.5,deg,d4SigUU,45.2,pb GeV^-4,3.8,+0.1/-0.9,2.8,Hall A,e-,5.7572,p,0.93827208816
290,290,0.398,-0.279,2.074,37.5,deg,d4SigUU,44.9,pb GeV^-4,3.5,+1.4/-0.5,2.8,Hall A,e-,5.7572,p,0.93827208816
291,291,0.398,-0.279,2.074,52.5,deg,d4SigUU,41.2,pb GeV^-4,3.4,+0.0/-4.4,2.8,Hall A,e-,5.7572,p,0.93827208816
292,292,0.398,-0.279,2.074,67.5,deg,d4SigUU,34.6,pb GeV^-4,3.0,+0.0/-1.5,2.8,Hall A,e-,5.7572,p,0.93827208816
293,293,0.398,-0.279,2.074,82.5,deg,d4SigUU,30.9,pb GeV^-4,2.9,+3.3/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
294,294,0.398,-0.279,2.074,97.5,deg,d4SigUU,30.5,pb GeV^-4,2.7,+0.5/-2.0,2.8,Hall A,e-,5.7572,p,0.93827208816
295,295,0.398,-0.279,2.074,112.5,deg,d4SigUU,28.9,pb GeV^-4,2.5,+0.0/-1.2,2.8,Hall A,e-,5.7572,p,0.93827208816
296,296,0.398,-0.279,2.074,127.5,deg,d4SigUU,23.1,pb GeV^-4,2.2,+0.0/-3.4,2.8,Hall A,e-,5.7572,p,0.93827208816
297,297,0.398,-0.279,2.074,142.5,deg,d4SigUU,23.2,pb GeV^-4,2.2,+0.0/-1.4,2.8,Hall A,e-,5.7572,p,0.93827208816
298,298,0.398,-0.279,2.074,157.5,deg,d4SigUU,25.4,pb GeV^-4,2.3,+0.0/-2.8,2.8,Hall A,e-,5.7572,p,0.93827208816
299,299,0.398,-0.279,2.074,172.5,deg,d4SigUU,24.2,pb GeV^-4,2.2,+0.0/-2.3,2.8,Hall A,e-,5.7572,p,0.93827208816
300,300,0.398,-0.279,2.074,187.5,deg,d4SigUU,22.4,pb GeV^-4,2.1,+0.0/-0.9,2.8,Hall A,e-,5.7572,p,0.93827208816
301,301,0.398,-0.279,2.074,202.5,deg,d4SigUU,20.4,pb GeV^-4,2.0,+0.0/-1.1,2.8,Hall A,e-,5.7572,p,0.93827208816
302,302,0.398,-0.279,2.074,217.5,deg,d4SigUU,29.1,pb GeV^-4,2.4,+0.0/-5.0,2.8,Hall A,e-,5.7572,p,0.93827208816
303,303,0.398,-0.279,2.074,232.5,deg,d4SigUU,21.6,pb GeV^-4,2.2,+0.0/-1.2,2.8,Hall A,e-,5.7572,p,0.93827208816
304,304,0.398,-0.279,2.074,247.5,deg,d4SigUU,26.7,pb GeV^-4,2.5,+0.0/-3.1,2.8,Hall A,e-,5.7572,p,0.93827208816
305,305,0.398,-0.279,2.074,262.5,deg,d4SigUU,30.0,pb GeV^-4,2.7,+0.0/-2.2,2.8,Hall A,e-,5.7572,p,0.93827208816
306,306,0.398,-0.279,2.074,277.5,deg,d4SigUU,34.9,pb GeV^-4,2.8,+0.0/-4.2,2.8,Hall A,e-,5.7572,p,0.93827208816
307,307,0.398,-0.279,2.074,292.5,deg,d4SigUU,30.5,pb GeV^-4,2.7,+1.4/-0.2,2.8,Hall A,e-,5.7572,p,0.93827208816
308,308,0.398,-0.279,2.074,307.5,deg,d4SigUU,35.9,pb GeV^-4,3.0,+1.6/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
309,309,0.398,-0.279,2.074,322.5,deg,d4SigUU,41.0,pb GeV^-4,3.3,+0.0/-0.8,2.8,Hall A,e-,5.7572,p,0.93827208816
310,310,0.398,-0.279,2.074,337.5,deg,d4SigUU,46.9,pb GeV^-4,3.8,+1.4/-0.7,2.8,Hall A,e-,5.7572,p,0.93827208816
311,311,0.398,-0.279,2.074,352.5,deg,d4SigUU,44.0,pb GeV^-4,4.1,+0.3/-1.6,2.8,Hall A,e-,5.7572,p,0.93827208816
312,312,0.4,-0.324,2.084,7.5,deg,d4SigUU,50.5,pb GeV^-4,5.9,+2.1/-1.3,2.8,Hall A,e-,5.7572,p,0.93827208816
313,313,0.4,-0.324,2.084,22.5,deg,d4SigUU,51.7,pb GeV^-4,5.1,+0.8/-1.7,2.8,Hall A,e-,5.7572,p,0.93827208816
314,314,0.4,-0.324,2.084,37.5,deg,d4SigUU,36.2,pb GeV^-4,4.0,+1.0/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
315,315,0.4,-0.324,2.084,52.5,deg,d4SigUU,36.4,pb GeV^-4,3.8,+0.0/-2.7,2.8,Hall A,e-,5.7572,p,0.93827208816
316,316,0.4,-0.324,2.084,67.5,deg,d4SigUU,30.7,pb GeV^-4,3.2,+0.0/-3.2,2.8,Hall A,e-,5.7572,p,0.93827208816
317,317,0.4,-0.324,2.084,82.5,deg,d4SigUU,24.9,pb GeV^-4,3.0,+1.8/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
318,318,0.4,-0.324,2.084,97.5,deg,d4SigUU,26.4,pb GeV^-4,2.9,+0.4/-1.4,2.8,Hall A,e-,5.7572,p,0.93827208816
319,319,0.4,-0.324,2.084,112.5,deg,d4SigUU,20.0,pb GeV^-4,2.5,+0.0/-1.2,2.8,Hall A,e-,5.7572,p,0.93827208816
320,320,0.4,-0.324,2.084,127.5,deg,d4SigUU,24.5,pb GeV^-4,2.6,+0.0/-1.8,2.8,Hall A,e-,5.7572,p,0.93827208816
321,321,0.4,-0.324,2.084,142.5,deg,d4SigUU,18.9,pb GeV^-4,2.4,+0.3/-0.7,2.8,Hall A,e-,5.7572,p,0.93827208816
322,322,0.4,-0.324,2.084,157.5,deg,d4SigUU,20.0,pb GeV^-4,2.7,+0.0/-1.6,2.8,Hall A,e-,5.7572,p,0.93827208816
323,323,0.4,-0.324,2.084,172.5,deg,d4SigUU,18.5,pb GeV^-4,2.6,+0.3/-1.2,2.8,Hall A,e-,5.7572,p,0.93827208816
324,324,0.4,-0.324,2.084,187.5,deg,d4SigUU,16.6,pb GeV^-4,2.6,+0.5/-0.4,2.8,Hall A,e-,5.7572,p,0.93827208816
325,325,0.4,-0.324,2.084,202.5,deg,d4SigUU,22.8,pb GeV^-4,2.8,+1.5/-0.3,2.8,Hall A,e-,5.7572,p,0.93827208816
326,326,0.4,-0.324,2.084,217.5,deg,d4SigUU,22.1,pb GeV^-4,2.6,+0.0/-2.9,2.8,Hall A,e-,5.7572,p,0.93827208816
327,327,0.4,-0.324,2.084,232.5,deg,d4SigUU,20.8,pb GeV^-4,2.6,+1.0/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
328,328,0.4,-0.324,2.084,247.5,deg,d4SigUU,28.1,pb GeV^-4,2.9,+0.0/-4.2,2.8,Hall A,e-,5.7572,p,0.93827208816
329,329,0.4,-0.324,2.084,262.5,deg,d4SigUU,24.8,pb GeV^-4,2.9,+1.2/-0.2,2.8,Hall A,e-,5.7572,p,0.93827208816
330,330,0.4,-0.324,2.084,277.5,deg,d4SigUU,28.2,pb GeV^-4,3.1,+0.4/-1.1,2.8,Hall A,e-,5.7572,p,0.93827208816
331,331,0.4,-0.324,2.084,292.5,deg,d4SigUU,27.0,pb GeV^-4,3.0,+3.6/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
332,332,0.4,-0.324,2.084,307.5,deg,d4SigUU,39.3,pb GeV^-4,3.6,+0.0/-1.4,2.8,Hall A,e-,5.7572,p,0.93827208816
333,333,0.4,-0.324,2.084,322.5,deg,d4SigUU,39.5,pb GeV^-4,4.1,+0.6/-2.2,2.8,Hall A,e-,5.7572,p,0.93827208816
334,334,0.4,-0.324,2.084,337.5,deg,d4SigUU,41.4,pb GeV^-4,5.0,+0.9/-1.2,2.8,Hall A,e-,5.7572,p,0.93827208816
335,335,0.4,-0.324,2.084,352.5,deg,d4SigUU,37.4,pb GeV^-4,5.5,+0.0/-9.8,2.8,Hall A,e-,5.7572,p,0.93827208816
336,336,0.401,-0.371,2.091,7.5,deg,d4SigUU,53.3,pb GeV^-4,9.0,+8.9/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
337,337,0.401,-0.371,2.091,22.5,deg,d4SigUU,52.0,pb GeV^-4,6.9,+3.4/-0.3,2.8,Hall A,e-,5.7572,p,0.93827208816
338,338,0.401,-0.371,2.091,37.5,deg,d4SigUU,36.9,pb GeV^-4,4.8,+0.0/-3.8,2.8,Hall A,e-,5.7572,p,0.93827208816
339,339,0.401,-0.371,2.091,52.5,deg,d4SigUU,33.8,pb GeV^-4,4.1,+0.0/-4.5,2.8,Hall A,e-,5.7572,p,0.93827208816
340,340,0.401,-0.371,2.091,67.5,deg,d4SigUU,31.0,pb GeV^-4,3.5,+0.0/-2.0,2.8,Hall A,e-,5.7572,p,0.93827208816
341,341,0.401,-0.371,2.091,82.5,deg,d4SigUU,22.0,pb GeV^-4,3.0,+0.0/-3.9,2.8,Hall A,e-,5.7572,p,0.93827208816
342,342,0.401,-0.371,2.091,97.5,deg,d4SigUU,27.4,pb GeV^-4,3.2,+0.0/-2.7,2.8,Hall A,e-,5.7572,p,0.93827208816
343,343,0.401,-0.371,2.091,112.5,deg,d4SigUU,24.0,pb GeV^-4,3.1,+1.3/-0.2,2.8,Hall A,e-,5.7572,p,0.93827208816
344,344,0.401,-0.371,2.091,127.5,deg,d4SigUU,19.7,pb GeV^-4,3.0,+0.0/-1.5,2.8,Hall A,e-,5.7572,p,0.93827208816
345,345,0.401,-0.371,2.091,142.5,deg,d4SigUU,16.2,pb GeV^-4,3.2,+0.0/-2.6,2.8,Hall A,e-,5.7572,p,0.93827208816
346,346,0.401,-0.371,2.091,157.5,deg,d4SigUU,15.5,pb GeV^-4,3.6,+2.7/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
347,347,0.401,-0.371,2.091,172.5,deg,d4SigUU,15.9,pb GeV^-4,3.9,+0.1/-1.1,2.8,Hall A,e-,5.7572,p,0.93827208816
348,348,0.401,-0.371,2.091,187.5,deg,d4SigUU,17.4,pb GeV^-4,4.0,+0.0/-3.5,2.8,Hall A,e-,5.7572,p,0.93827208816
349,349,0.401,-0.371,2.091,202.5,deg,d4SigUU,17.2,pb GeV^-4,3.4,+0.0/-3.0,2.8,Hall A,e-,5.7572,p,0.93827208816
350,350,0.401,-0.371,2.091,217.5,deg,d4SigUU,22.2,pb GeV^-4,3.2,+0.3/-0.9,2.8,Hall A,e-,5.7572,p,0.93827208816
351,351,0.401,-0.371,2.091,232.5,deg,d4SigUU,17.1,pb GeV^-4,2.7,+1.5/-0.1,2.8,Hall A,e-,5.7572,p,0.93827208816
352,352,0.401,-0.371,2.091,247.5,deg,d4SigUU,22.6,pb GeV^-4,3.0,+0.0/-4.7,2.8,Hall A,e-,5.7572,p,0.93827208816
353,353,0.401,-0.371,2.091,262.5,deg,d4SigUU,19.5,pb GeV^-4,2.9,+0.4/-1.6,2.8,Hall A,e-,5.7572,p,0.93827208816
354,354,0.401,-0.371,2.091,277.5,deg,d4SigUU,23.7,pb GeV^-4,3.1,+0.3/-1.0,2.8,Hall A,e-,5.7572,p,0.93827208816
355,355,0.401,-0.371,2.091,292.5,deg,d4SigUU,27.2,pb GeV^-4,3.5,+0.4/-1.4,2.8,Hall A,e-,5.7572,p,0.93827208816
356,356,0.401,-0.371,2.091,307.5,deg,d4SigUU,29.7,pb GeV^-4,3.8,+0.2/-2.8,2.8,Hall A,e-,5.7572,p,0.93827208816
357,357,0.401,-0.371,2.091,322.5,deg,d4SigUU,31.6,pb GeV^-4,4.8,+0.0/-4.5,2.8,Hall A,e-,5.7572,p,0.93827208816
358,358,0.401,-0.371,2.091,337.5,deg,d4SigUU,33.4,pb GeV^-4,6.4,+4.6/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
359,359,0.401,-0.371,2.091,352.5,deg,d4SigUU,43.6,pb GeV^-4,8.8,+2.9/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
360,360,0.336,-0.171,2.161,7.5,deg,d4SigUU,120.7,pb GeV^-4,4.7,+0.9/-0.4,2.8,Hall A,e-,5.7572,p,0.93827208816
361,361,0.336,-0.171,2.161,22.5,deg,d4SigUU,132.5,pb GeV^-4,4.9,+3.7/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
362,362,0.336,-0.171,2.161,37.5,deg,d4SigUU,118.7,pb GeV^-4,4.5,+2.8/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
363,363,0.336,-0.171,2.161,52.5,deg,d4SigUU,99.8,pb GeV^-4,4.1,+1.3/-1.9,2.8,Hall A,e-,5.7572,p,0.93827208816
364,364,0.336,-0.171,2.161,67.5,deg,d4SigUU,88.4,pb GeV^-4,3.8,+0.0/-5.5,2.8,Hall A,e-,5.7572,p,0.93827208816
365,365,0.336,-0.171,2.161,82.5,deg,d4SigUU,81.4,pb GeV^-4,3.6,+0.5/-0.7,2.8,Hall A,e-,5.7572,p,0.93827208816
366,366,0.336,-0.171,2.161,97.5,deg,d4SigUU,62.7,pb GeV^-4,3.1,+1.5/-0.8,2.8,Hall A,e-,5.7572,p,0.93827208816
367,367,0.336,-0.171,2.161,112.5,deg,d4SigUU,61.3,pb GeV^-4,3.0,+0.6/-1.5,2.8,Hall A,e-,5.7572,p,0.93827208816
368,368,0.336,-0.171,2.161,127.5,deg,d4SigUU,58.1,pb GeV^-4,3.0,+0.5/-1.9,2.8,Hall A,e-,5.7572,p,0.93827208816
369,369,0.336,-0.171,2.161,142.5,deg,d4SigUU,52.9,pb GeV^-4,2.7,+2.8/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
370,370,0.336,-0.171,2.161,157.5,deg,d4SigUU,43.9,pb GeV^-4,2.6,+0.2/-0.8,2.8,Hall A,e-,5.7572,p,0.93827208816
371,371,0.336,-0.171,2.161,172.5,deg,d4SigUU,45.4,pb GeV^-4,2.5,+0.0/-1.2,2.8,Hall A,e-,5.7572,p,0.93827208816
372,372,0.336,-0.171,2.161,187.5,deg,d4SigUU,41.0,pb GeV^-4,2.4,+0.9/-0.1,2.8,Hall A,e-,5.7572,p,0.93827208816
373,373,0.336,-0.171,2.161,202.5,deg,d4SigUU,44.2,pb GeV^-4,2.5,+0.9/-0.9,2.8,Hall A,e-,5.7572,p,0.93827208816
374,374,0.336,-0.171,2.161,217.5,deg,d4SigUU,51.6,pb GeV^-4,2.7,+0.8/-0.8,2.8,Hall A,e-,5.7572,p,0.93827208816
375,375,0.336,-0.171,2.161,232.5,deg,d4SigUU,57.7,pb GeV^-4,2.9,+0.6/-0.8,2.8,Hall A,e-,5.7572,p,0.93827208816
376,376,0.336,-0.171,2.161,247.5,deg,d4SigUU,56.9,pb GeV^-4,2.9,+0.1/-2.3,2.8,Hall A,e-,5.7572,p,0.93827208816
377,377,0.336,-0.171,2.161,262.5,deg,d4SigUU,69.3,pb GeV^-4,3.2,+0.0/-3.7,2.8,Hall A,e-,5.7572,p,0.93827208816
378,378,0.336,-0.171,2.161,277.5,deg,d4SigUU,77.0,pb GeV^-4,3.5,+0.7/-0.4,2.8,Hall A,e-,5.7572,p,0.93827208816
379,379,0.336,-0.171,2.161,292.5,deg,d4SigUU,95.5,pb GeV^-4,3.9,+2.5/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
380,380,0.336,-0.171,2.161,307.5,deg,d4SigUU,103.1,pb GeV^-4,4.0,+4.8/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
381,381,0.336,-0.171,2.161,322.5,deg,d4SigUU,114.1,pb GeV^-4,4.4,+0.4/-1.7,2.8,Hall A,e-,5.7572,p,0.93827208816
382,382,0.336,-0.171,2.161,337.5,deg,d4SigUU,117.8,pb GeV^-4,4.6,+2.0/-0.6,2.8,Hall A,e-,5.7572,p,0.93827208816
383,383,0.336,-0.171,2.161,352.5,deg,d4SigUU,120.3,pb GeV^-4,4.8,+0.2/-0.7,2.8,Hall A,e-,5.7572,p,0.93827208816
384,384,0.342,-0.231,2.19,7.5,deg,d4SigUU,100.1,pb GeV^-4,7.6,+2.1/-2.5,2.8,Hall A,e-,5.7572,p,0.93827208816
385,385,0.342,-0.231,2.19,22.5,deg,d4SigUU,106.9,pb GeV^-4,6.8,+4.5/-0.5,2.8,Hall A,e-,5.7572,p,0.93827208816
386,386,0.342,-0.231,2.19,37.5,deg,d4SigUU,93.9,pb GeV^-4,6.1,+0.2/-1.6,2.8,Hall A,e-,5.7572,p,0.93827208816
387,387,0.342,-0.231,2.19,52.5,deg,d4SigUU,76.9,pb GeV^-4,5.0,+0.1/-2.7,2.8,Hall A,e-,5.7572,p,0.93827208816
388,388,0.342,-0.231,2.19,67.5,deg,d4SigUU,67.7,pb GeV^-4,4.5,+2.2/-1.3,2.8,Hall A,e-,5.7572,p,0.93827208816
389,389,0.342,-0.231,2.19,82.5,deg,d4SigUU,55.1,pb GeV^-4,3.9,+3.6/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
390,390,0.342,-0.231,2.19,97.5,deg,d4SigUU,53.8,pb GeV^-4,3.7,+1.2/-0.7,2.8,Hall A,e-,5.7572,p,0.93827208816
391,391,0.342,-0.231,2.19,112.5,deg,d4SigUU,40.3,pb GeV^-4,3.1,+0.7/-0.7,2.8,Hall A,e-,5.7572,p,0.93827208816
392,392,0.342,-0.231,2.19,127.5,deg,d4SigUU,37.3,pb GeV^-4,2.8,+0.0/-3.7,2.8,Hall A,e-,5.7572,p,0.93827208816
393,393,0.342,-0.231,2.19,142.5,deg,d4SigUU,33.6,pb GeV^-4,2.7,+0.0/-1.7,2.8,Hall A,e-,5.7572,p,0.93827208816
394,394,0.342,-0.231,2.19,157.5,deg,d4SigUU,34.4,pb GeV^-4,2.8,+0.7/-0.6,2.8,Hall A,e-,5.7572,p,0.93827208816
395,395,0.342,-0.231,2.19,172.5,deg,d4SigUU,31.9,pb GeV^-4,2.6,+0.2/-0.6,2.8,Hall A,e-,5.7572,p,0.93827208816
396,396,0.342,-0.231,2.19,187.5,deg,d4SigUU,32.6,pb GeV^-4,2.7,+0.5/-0.3,2.8,Hall A,e-,5.7572,p,0.93827208816
397,397,0.342,-0.231,2.19,202.5,deg,d4SigUU,37.1,pb GeV^-4,2.8,+0.0/-1.6,2.8,Hall A,e-,5.7572,p,0.93827208816
398,398,0.342,-0.231,2.19,217.5,deg,d4SigUU,39.5,pb GeV^-4,2.9,+0.1/-2.0,2.8,Hall A,e-,5.7572,p,0.93827208816
399,399,0.342,-0.231,2.19,232.5,deg,d4SigUU,41.5,pb GeV^-4,3.0,+1.1/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
400,400,0.342,-0.231,2.19,247.5,deg,d4SigUU,43.0,pb GeV^-4,3.1,+1.4/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
