,Unnamed: 0,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,%norm_c,col,lepton,E_lepton,hadron,E_hadron
180,180,0.356,-0.302,1.98,7.5,deg,deltad4SigLU,-3.24,pb GeV^-4,7.3,0.10368,3,HallA,e-,5.55,p,0.93827208816
181,181,0.356,-0.302,1.98,22.5,deg,deltad4SigLU,9.2,pb GeV^-4,6.7,0.2944,3,HallA,e-,5.55,p,0.93827208816
182,182,0.356,-0.302,1.98,37.5,deg,deltad4SigLU,1.92,pb GeV^-4,6.0,0.06144,3,HallA,e-,5.55,p,0.93827208816
183,183,0.356,-0.302,1.98,52.5,deg,deltad4SigLU,13.3,pb GeV^-4,5.2,0.4256,3,HallA,e-,5.55,p,0.93827208816
184,184,0.356,-0.302,1.98,67.5,deg,deltad4SigLU,12.6,pb GeV^-4,4.6,0.4032,3,HallA,e-,5.55,p,0.93827208816
185,185,0.356,-0.302,1.98,82.5,deg,deltad4SigLU,7.95,pb GeV^-4,4.2,0.2544,3,HallA,e-,5.55,p,0.93827208816
186,186,0.356,-0.302,1.98,97.5,deg,deltad4SigLU,6.16,pb GeV^-4,3.9,0.19712,3,HallA,e-,5.55,p,0.93827208816
187,187,0.356,-0.302,1.98,112.5,deg,deltad4SigLU,7.38,pb GeV^-4,3.5,0.23616,3,HallA,e-,5.55,p,0.93827208816
188,188,0.356,-0.302,1.98,127.5,deg,deltad4SigLU,3.99,pb GeV^-4,3.4,0.12768,3,HallA,e-,5.55,p,0.93827208816
189,189,0.356,-0.302,1.98,142.5,deg,deltad4SigLU,4.51,pb GeV^-4,3.5,0.14432,3,HallA,e-,5.55,p,0.93827208816
190,190,0.356,-0.302,1.98,157.5,deg,deltad4SigLU,0.998,pb GeV^-4,3.5,0.031936,3,HallA,e-,5.55,p,0.93827208816
191,191,0.356,-0.302,1.98,172.5,deg,deltad4SigLU,-1.11,pb GeV^-4,3.6,0.03552,3,HallA,e-,5.55,p,0.93827208816
192,192,0.356,-0.302,1.98,187.5,deg,deltad4SigLU,-0.779,pb GeV^-4,3.6,0.024928,3,HallA,e-,5.55,p,0.93827208816
193,193,0.356,-0.302,1.98,202.5,deg,deltad4SigLU,4.9,pb GeV^-4,3.6,0.1568,3,HallA,e-,5.55,p,0.93827208816
194,194,0.356,-0.302,1.98,217.5,deg,deltad4SigLU,-3.06,pb GeV^-4,3.5,0.09792,3,HallA,e-,5.55,p,0.93827208816
195,195,0.356,-0.302,1.98,232.5,deg,deltad4SigLU,-3.38,pb GeV^-4,3.5,0.10816,3,HallA,e-,5.55,p,0.93827208816
196,196,0.356,-0.302,1.98,247.5,deg,deltad4SigLU,-3.57,pb GeV^-4,3.7,0.11424,3,HallA,e-,5.55,p,0.93827208816
197,197,0.356,-0.302,1.98,262.5,deg,deltad4SigLU,-10.5,pb GeV^-4,4.0,0.336,3,HallA,e-,5.55,p,0.93827208816
198,198,0.356,-0.302,1.98,277.5,deg,deltad4SigLU,-8.23,pb GeV^-4,4.4,0.26336,3,HallA,e-,5.55,p,0.93827208816
199,199,0.356,-0.302,1.98,292.5,deg,deltad4SigLU,-12.3,pb GeV^-4,4.9,0.3936,3,HallA,e-,5.55,p,0.93827208816
200,200,0.356,-0.302,1.98,307.5,deg,deltad4SigLU,-7.9,pb GeV^-4,5.4,0.2528,3,HallA,e-,5.55,p,0.93827208816
201,201,0.356,-0.302,1.98,322.5,deg,deltad4SigLU,-10.3,pb GeV^-4,6.1,0.3296,3,HallA,e-,5.55,p,0.93827208816
202,202,0.356,-0.302,1.98,337.5,deg,deltad4SigLU,-9.68,pb GeV^-4,6.7,0.30976,3,HallA,e-,5.55,p,0.93827208816
203,203,0.356,-0.302,1.98,352.5,deg,deltad4SigLU,-13.6,pb GeV^-4,7.2,0.4352,3,HallA,e-,5.55,p,0.93827208816
204,204,0.358,-0.363,1.99,7.5,deg,deltad4SigLU,2.7,pb GeV^-4,7.6,0.0864,3,HallA,e-,5.55,p,0.93827208816
205,205,0.358,-0.363,1.99,22.5,deg,deltad4SigLU,2.72,pb GeV^-4,6.9,0.08704,3,HallA,e-,5.55,p,0.93827208816
206,206,0.358,-0.363,1.99,37.5,deg,deltad4SigLU,7.98,pb GeV^-4,5.7,0.25536,3,HallA,e-,5.55,p,0.93827208816
207,207,0.358,-0.363,1.99,52.5,deg,deltad4SigLU,17.0,pb GeV^-4,4.9,0.544,3,HallA,e-,5.55,p,0.93827208816
208,208,0.358,-0.363,1.99,67.5,deg,deltad4SigLU,9.92,pb GeV^-4,4.3,0.31744,3,HallA,e-,5.55,p,0.93827208816
209,209,0.358,-0.363,1.99,82.5,deg,deltad4SigLU,6.43,pb GeV^-4,3.8,0.20576,3,HallA,e-,5.55,p,0.93827208816
210,210,0.358,-0.363,1.99,97.5,deg,deltad4SigLU,3.23,pb GeV^-4,3.6,0.10336,3,HallA,e-,5.55,p,0.93827208816
211,211,0.358,-0.363,1.99,112.5,deg,deltad4SigLU,3.78,pb GeV^-4,3.3,0.12096,3,HallA,e-,5.55,p,0.93827208816
212,212,0.358,-0.363,1.99,127.5,deg,deltad4SigLU,2.06,pb GeV^-4,3.3,0.06592,3,HallA,e-,5.55,p,0.93827208816
213,213,0.358,-0.363,1.99,142.5,deg,deltad4SigLU,2.29,pb GeV^-4,3.3,0.07328,3,HallA,e-,5.55,p,0.93827208816
214,214,0.358,-0.363,1.99,157.5,deg,deltad4SigLU,0.842,pb GeV^-4,3.4,0.026944,3,HallA,e-,5.55,p,0.93827208816
215,215,0.358,-0.363,1.99,172.5,deg,deltad4SigLU,-3.16,pb GeV^-4,3.6,0.10112,3,HallA,e-,5.55,p,0.93827208816
216,216,0.358,-0.363,1.99,187.5,deg,deltad4SigLU,-5.63,pb GeV^-4,3.5,0.18016,3,HallA,e-,5.55,p,0.93827208816
217,217,0.358,-0.363,1.99,202.5,deg,deltad4SigLU,0.779,pb GeV^-4,3.5,0.024928,3,HallA,e-,5.55,p,0.93827208816
218,218,0.358,-0.363,1.99,217.5,deg,deltad4SigLU,-2.43,pb GeV^-4,3.4,0.07776,3,HallA,e-,5.55,p,0.93827208816
219,219,0.358,-0.363,1.99,232.5,deg,deltad4SigLU,0.67,pb GeV^-4,3.3,0.02144,3,HallA,e-,5.55,p,0.93827208816
220,220,0.358,-0.363,1.99,247.5,deg,deltad4SigLU,-5.12,pb GeV^-4,3.5,0.16384,3,HallA,e-,5.55,p,0.93827208816
221,221,0.358,-0.363,1.99,262.5,deg,deltad4SigLU,-5.6,pb GeV^-4,3.7,0.1792,3,HallA,e-,5.55,p,0.93827208816
222,222,0.358,-0.363,1.99,277.5,deg,deltad4SigLU,-4.73,pb GeV^-4,4.1,0.15136,3,HallA,e-,5.55,p,0.93827208816
223,223,0.358,-0.363,1.99,292.5,deg,deltad4SigLU,-3.8,pb GeV^-4,4.5,0.1216,3,HallA,e-,5.55,p,0.93827208816
224,224,0.358,-0.363,1.99,307.5,deg,deltad4SigLU,-13.5,pb GeV^-4,5.1,0.432,3,HallA,e-,5.55,p,0.93827208816
225,225,0.358,-0.363,1.99,322.5,deg,deltad4SigLU,-6.87,pb GeV^-4,5.9,0.21984,3,HallA,e-,5.55,p,0.93827208816
226,226,0.358,-0.363,1.99,337.5,deg,deltad4SigLU,-11.1,pb GeV^-4,6.8,0.3552,3,HallA,e-,5.55,p,0.93827208816
227,227,0.358,-0.363,1.99,352.5,deg,deltad4SigLU,-9.64,pb GeV^-4,7.6,0.30848,3,HallA,e-,5.55,p,0.93827208816
